A_If_ratio,B_If_ratio,A_Loop_ratio,B_Loop_ratio,A_Assign_ratio,B_Assign_ratio,A_Return_ratio,B_Return_ratio,A_Compare_ratio,B_Compare_ratio,A_AST_Depth,B_AST_Depth,A_AST_Diversity,B_AST_Diversity,A_Unique_Identifiers,B_Unique_Identifiers,A_CFG_Nodes,B_CFG_Nodes,A_CFG_Edges,B_CFG_Edges,A_Cyclomatic,B_Cyclomatic,A_Branch_Density,B_Branch_Density,A_LOC,B_LOC,A_Keyword_Ratio,B_Keyword_Ratio,A_Operator_Ratio,B_Operator_Ratio,A_Unique_Keyword_Count,B_Unique_Keyword_Count,A_Unique_Operator_Count,B_Unique_Operator_Count,AST_Depth_Diff,CFG_Node_Diff,LOC_Diff,Unique_Identifiers_Diff,Keyword_Ratio_Diff,Operator_Ratio_Diff,Unique_Keyword_Count_Diff,Unique_Operator_Count_Diff,Flow_Path_Bin,Label
0.02564102564102564,0.016666666666666666,0.02564102564102564,0.016666666666666666,0.07692307692307693,0.08333333333333333,0.0,0.0,0.02564102564102564,0.03333333333333333,6,7,0.10256410256410256,0.08333333333333333,3,3,10,12,10,12,2,2,0.2,0.16666666666666666,7,9,0.08823529411764706,0.0625,0.11764705882352941,0.10416666666666667,3,3,4,5,1,2,2,0,0.025735294117647065,0.013480392156862739,0,1,2,1
0.024390243902439025,0.01694915254237288,0.024390243902439025,0.01694915254237288,0.07317073170731707,0.0847457627118644,0.0,0.0,0.024390243902439025,0.03389830508474576,6,7,0.0975609756097561,0.06779661016949153,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.05714285714285714,0.0425531914893617,0.14285714285714285,0.10638297872340426,2,2,5,5,1,2,2,0,0.01458966565349544,0.03647416413373859,0,0,2,1
0.02564102564102564,0.017543859649122806,0.02564102564102564,0.017543859649122806,0.07692307692307693,0.08771929824561403,0.0,0.0,0.02564102564102564,0.03508771929824561,7,8,0.1282051282051282,0.08771929824561403,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.08823529411764706,0.06521739130434782,0.11764705882352941,0.10869565217391304,3,3,4,5,1,2,2,0,0.02301790281329924,0.00895140664961637,0,1,2,1
0.0,0.047619047619047616,0.07142857142857142,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,6,6,0.07142857142857142,0.14285714285714285,1,1,5,6,5,6,2,2,0.4,0.3333333333333333,2,5,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.1111111111111111,1,2,1,2,0,1,3,0,0.027777777777777776,0.027777777777777776,1,1,0,0
0.0,0.0,0.0,0.0,0.10526315789473684,0.07142857142857142,0.0,0.0,0.0,0.0,6,7,0.10526315789473684,0.07142857142857142,2,1,5,4,4,3,1,1,0.2,0.25,3,2,0.0,0.0,0.16666666666666666,0.09090909090909091,0,0,2,1,1,1,1,1,0.0,0.07575757575757575,0,1,2,0
0.0,0.0,0.0,0.03333333333333333,0.045454545454545456,0.1,0.0,0.0,0.0,0.0,6,5,0.045454545454545456,0.06666666666666667,1,3,5,8,4,8,1,2,0.2,0.25,3,5,0.0,0.038461538461538464,0.05,0.11538461538461539,0,1,1,3,1,3,2,2,0.038461538461538464,0.06538461538461539,1,2,0,0
0.0,0.0,0.0,0.07142857142857142,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,5,6,0.10526315789473684,0.07142857142857142,2,1,5,5,4,5,1,2,0.2,0.4,3,2,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0,1,2,1,1,0,1,1,0.08333333333333333,0.08333333333333333,1,1,0,0
0.02631578947368421,0.02040816326530612,0.02631578947368421,0.02040816326530612,0.07894736842105263,0.10204081632653061,0.0,0.0,0.02631578947368421,0.04081632653061224,7,7,0.13157894736842105,0.10204081632653061,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.07142857142857142,0.06060606060606061,0.17857142857142858,0.18181818181818182,2,2,5,6,0,2,2,0,0.010822510822510817,0.003246753246753248,0,1,2,1
0.023809523809523808,0.015625,0.023809523809523808,0.015625,0.07142857142857142,0.078125,0.0,0.0,0.023809523809523808,0.03125,6,7,0.09523809523809523,0.0625,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.05555555555555555,0.0392156862745098,0.08333333333333333,0.0784313725490196,2,2,3,4,1,2,2,0,0.01633986928104575,0.004901960784313722,0,1,2,1
0.027777777777777776,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.08333333333333333,0.09259259259259259,0.0,0.0,0.027777777777777776,0.037037037037037035,6,7,0.1111111111111111,0.07407407407407407,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.09375,0.06818181818181818,0.09375,0.09090909090909091,3,3,3,4,1,2,2,0,0.025568181818181823,0.0028409090909090884,0,1,2,1
0.02564102564102564,0.016666666666666666,0.02564102564102564,0.016666666666666666,0.07692307692307693,0.08333333333333333,0.0,0.0,0.02564102564102564,0.03333333333333333,6,7,0.10256410256410256,0.08333333333333333,3,3,10,12,10,12,2,2,0.2,0.16666666666666666,7,9,0.08823529411764706,0.0625,0.11764705882352941,0.10416666666666667,3,3,4,5,1,2,2,0,0.025735294117647065,0.013480392156862739,0,1,2,1
0.024390243902439025,0.01694915254237288,0.024390243902439025,0.01694915254237288,0.07317073170731707,0.0847457627118644,0.0,0.0,0.024390243902439025,0.03389830508474576,6,7,0.0975609756097561,0.06779661016949153,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.05714285714285714,0.0425531914893617,0.14285714285714285,0.10638297872340426,2,2,5,5,1,2,2,0,0.01458966565349544,0.03647416413373859,0,0,2,1
0.02564102564102564,0.017543859649122806,0.02564102564102564,0.017543859649122806,0.07692307692307693,0.08771929824561403,0.0,0.0,0.02564102564102564,0.03508771929824561,7,8,0.1282051282051282,0.08771929824561403,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.08823529411764706,0.06521739130434782,0.11764705882352941,0.10869565217391304,3,3,4,5,1,2,2,0,0.02301790281329924,0.00895140664961637,0,1,2,1
0.0,0.047619047619047616,0.07142857142857142,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,6,6,0.07142857142857142,0.14285714285714285,1,1,5,6,5,6,2,2,0.4,0.3333333333333333,2,5,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.1111111111111111,1,2,1,2,0,1,3,0,0.027777777777777776,0.027777777777777776,1,1,0,0
0.0,0.0,0.0,0.0,0.10526315789473684,0.07142857142857142,0.0,0.0,0.0,0.0,6,7,0.10526315789473684,0.07142857142857142,2,1,5,4,4,3,1,1,0.2,0.25,3,2,0.0,0.0,0.16666666666666666,0.09090909090909091,0,0,2,1,1,1,1,1,0.0,0.07575757575757575,0,1,2,0
0.025,0.01639344262295082,0.025,0.01639344262295082,0.075,0.08196721311475409,0.0,0.0,0.025,0.03278688524590164,7,8,0.125,0.08196721311475409,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.05714285714285714,0.04081632653061224,0.14285714285714285,0.12244897959183673,2,2,5,6,1,2,2,0,0.0163265306122449,0.020408163265306117,0,1,2,1
0.02631578947368421,0.015873015873015872,0.02631578947368421,0.015873015873015872,0.07894736842105263,0.07936507936507936,0.0,0.0,0.02631578947368421,0.031746031746031744,6,8,0.10526315789473684,0.07936507936507936,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.06060606060606061,0.04,0.12121212121212122,0.1,2,2,4,5,2,2,2,0,0.020606060606060607,0.02121212121212121,0,1,2,1
0.02631578947368421,0.017857142857142856,0.02631578947368421,0.017857142857142856,0.07894736842105263,0.08928571428571429,0.0,0.0,0.02631578947368421,0.03571428571428571,6,7,0.10526315789473684,0.07142857142857142,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.09090909090909091,0.06666666666666667,0.12121212121212122,0.08888888888888889,3,3,4,4,1,2,2,0,0.024242424242424246,0.03232323232323232,0,0,2,1
0.0,0.0,0.02857142857142857,0.016666666666666666,0.08571428571428572,0.08333333333333333,0.0,0.0,0.0,0.016666666666666666,6,8,0.08571428571428572,0.06666666666666667,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.03571428571428571,0.022222222222222223,0.14285714285714285,0.1111111111111111,1,1,4,5,2,2,2,0,0.01349206349206349,0.031746031746031744,0,1,2,1
0.0,0.0,0.03333333333333333,0.022727272727272728,0.1,0.11363636363636363,0.0,0.0,0.0,0.022727272727272728,5,6,0.06666666666666667,0.06818181818181818,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.02857142857142857,0.11538461538461539,0.08571428571428572,1,1,3,3,1,2,2,0,0.009890109890109893,0.029670329670329676,0,0,2,1
0.034482758620689655,0.0196078431372549,0.034482758620689655,0.0196078431372549,0.034482758620689655,0.058823529411764705,0.0,0.0,0.034482758620689655,0.0392156862745098,6,7,0.13793103448275862,0.0784313725490196,2,2,8,10,8,10,2,2,0.25,0.2,5,7,0.10714285714285714,0.06976744186046512,0.10714285714285714,0.09302325581395349,3,3,3,4,1,2,2,0,0.03737541528239202,0.01411960132890365,0,1,2,1
0.023809523809523808,0.015625,0.023809523809523808,0.015625,0.07142857142857142,0.078125,0.0,0.0,0.023809523809523808,0.03125,6,7,0.09523809523809523,0.0625,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.05555555555555555,0.0392156862745098,0.08333333333333333,0.058823529411764705,2,2,3,3,1,2,2,0,0.01633986928104575,0.024509803921568624,0,0,2,1
0.02857142857142857,0.018867924528301886,0.02857142857142857,0.018867924528301886,0.08571428571428572,0.09433962264150944,0.0,0.0,0.02857142857142857,0.03773584905660377,6,7,0.11428571428571428,0.07547169811320754,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.1,0.07142857142857142,0.1,0.09523809523809523,3,3,3,4,1,2,2,0,0.02857142857142858,0.004761904761904773,0,1,2,1
0.0,0.0,0.07142857142857142,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,6,6,0.07142857142857142,0.10526315789473684,1,2,5,5,5,4,2,1,0.4,0.2,2,3,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,1,0,1,2,0,0,1,1,0.08333333333333333,0.08333333333333333,1,1,0,0
0.0,0.0,0.0,0.045454545454545456,0.10526315789473684,0.09090909090909091,0.0,0.0,0.05263157894736842,0.045454545454545456,5,6,0.10526315789473684,0.13636363636363635,2,1,5,7,4,7,1,2,0.2,0.2857142857142857,3,4,0.0,0.06666666666666667,0.16666666666666666,0.2,0,1,2,3,1,2,1,1,0.06666666666666667,0.033333333333333354,1,1,0,0
0.0,0.0,0.03225806451612903,0.019230769230769232,0.0967741935483871,0.09615384615384616,0.0,0.0,0.0,0.019230769230769232,5,7,0.06451612903225806,0.07692307692307693,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.025,0.11538461538461539,0.1,1,1,3,4,2,2,2,0,0.013461538461538462,0.015384615384615385,0,1,2,1
0.027777777777777776,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.08333333333333333,0.09259259259259259,0.0,0.0,0.027777777777777776,0.037037037037037035,6,7,0.1111111111111111,0.07407407407407407,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.06451612903225806,0.046511627906976744,0.12903225806451613,0.09302325581395349,2,2,4,4,1,2,2,0,0.01800450112528132,0.03600900225056264,0,0,2,1
0.02564102564102564,0.017543859649122806,0.02564102564102564,0.017543859649122806,0.07692307692307693,0.08771929824561403,0.0,0.0,0.02564102564102564,0.03508771929824561,7,8,0.1282051282051282,0.08771929824561403,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.08823529411764706,0.06521739130434782,0.11764705882352941,0.10869565217391304,3,3,4,5,1,2,2,0,0.02301790281329924,0.00895140664961637,0,1,2,1
0.0,0.0,0.030303030303030304,0.018518518518518517,0.09090909090909091,0.09259259259259259,0.0,0.0,0.0,0.018518518518518517,6,8,0.09090909090909091,0.07407407407407407,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.025,0.15384615384615385,0.125,1,1,4,5,2,2,2,0,0.013461538461538462,0.028846153846153855,0,1,2,1
0.0,0.0,0.03333333333333333,0.022727272727272728,0.1,0.11363636363636363,0.0,0.0,0.0,0.022727272727272728,5,6,0.06666666666666667,0.06818181818181818,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.02857142857142857,0.11538461538461539,0.08571428571428572,1,1,3,3,1,2,2,0,0.009890109890109893,0.029670329670329676,0,0,2,1
0.024390243902439025,0.015873015873015872,0.024390243902439025,0.015873015873015872,0.07317073170731707,0.07936507936507936,0.0,0.0,0.024390243902439025,0.031746031746031744,6,7,0.0975609756097561,0.06349206349206349,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.058823529411764705,0.04081632653061224,0.08823529411764706,0.08163265306122448,2,2,3,4,1,2,2,0,0.018007202881152463,0.006602641056422581,0,1,2,1
0.02631578947368421,0.015873015873015872,0.02631578947368421,0.015873015873015872,0.07894736842105263,0.07936507936507936,0.0,0.0,0.02631578947368421,0.031746031746031744,6,8,0.10526315789473684,0.07936507936507936,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.06060606060606061,0.04,0.12121212121212122,0.08,2,2,4,4,2,2,2,0,0.020606060606060607,0.041212121212121214,0,0,2,1
0.027777777777777776,0.018518518518518517,0.027777777777777776,0.018518518518518517,0.08333333333333333,0.09259259259259259,0.0,0.0,0.027777777777777776,0.037037037037037035,6,7,0.1111111111111111,0.07407407407407407,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.09375,0.06818181818181818,0.09375,0.09090909090909091,3,3,3,4,1,2,2,0,0.025568181818181823,0.0028409090909090884,0,1,2,1
0.0,0.0,0.05555555555555555,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,7,7,0.1111111111111111,0.15384615384615385,1,1,5,7,5,7,2,2,0.4,0.2857142857142857,2,4,0.07142857142857142,0.058823529411764705,0.14285714285714285,0.23529411764705882,1,1,2,4,0,2,2,0,0.01260504201680672,0.09243697478991597,0,2,2,0
0.0,0.0,0.0,0.0,0.1,0.10526315789473684,0.0,0.0,0.0,0.0,5,5,0.1,0.10526315789473684,2,2,5,5,4,4,1,1,0.2,0.2,3,3,0.0,0.0,0.16666666666666666,0.16666666666666666,0,0,2,2,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.03225806451612903,0.019230769230769232,0.0967741935483871,0.09615384615384616,0.0,0.0,0.0,0.019230769230769232,5,7,0.06451612903225806,0.07692307692307693,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.025,0.11538461538461539,0.1,1,1,3,4,2,2,2,0,0.013461538461538462,0.015384615384615385,0,1,2,1
0.024390243902439025,0.01694915254237288,0.024390243902439025,0.01694915254237288,0.07317073170731707,0.0847457627118644,0.0,0.0,0.024390243902439025,0.03389830508474576,6,7,0.0975609756097561,0.06779661016949153,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.05714285714285714,0.0425531914893617,0.14285714285714285,0.0851063829787234,2,2,5,4,1,2,2,0,0.01458966565349544,0.05775075987841945,0,1,2,1
0.0,0.0,0.03225806451612903,0.019230769230769232,0.0967741935483871,0.09615384615384616,0.0,0.0,0.0,0.019230769230769232,5,7,0.06451612903225806,0.07692307692307693,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.025,0.11538461538461539,0.1,1,1,3,4,2,2,2,0,0.013461538461538462,0.015384615384615385,0,1,2,1
0.024390243902439025,0.015873015873015872,0.024390243902439025,0.015873015873015872,0.07317073170731707,0.07936507936507936,0.0,0.0,0.024390243902439025,0.031746031746031744,6,7,0.0975609756097561,0.06349206349206349,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.058823529411764705,0.04081632653061224,0.08823529411764706,0.061224489795918366,2,2,3,3,1,2,2,0,0.018007202881152463,0.0270108043217287,0,0,2,1
0.02702702702702703,0.01818181818181818,0.02702702702702703,0.01818181818181818,0.08108108108108109,0.09090909090909091,0.0,0.0,0.02702702702702703,0.03636363636363636,6,7,0.10810810810810811,0.07272727272727272,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.08823529411764706,0.06521739130434782,0.08823529411764706,0.08695652173913043,3,3,3,4,1,2,2,0,0.02301790281329924,0.0012787723785166322,0,1,2,1
0.02631578947368421,0.017857142857142856,0.02631578947368421,0.017857142857142856,0.07894736842105263,0.08928571428571429,0.0,0.0,0.02631578947368421,0.03571428571428571,7,8,0.13157894736842105,0.08928571428571429,3,3,10,12,11,13,3,3,0.3,0.25,7,9,0.09375,0.06818181818181818,0.125,0.11363636363636363,3,3,4,5,1,2,2,0,0.025568181818181823,0.011363636363636367,0,1,2,1
0.0,0.0,0.029411764705882353,0.01694915254237288,0.08823529411764706,0.0847457627118644,0.0,0.0,0.0,0.01694915254237288,6,8,0.08823529411764706,0.06779661016949153,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.023255813953488372,0.15384615384615385,0.11627906976744186,1,1,4,5,2,2,2,0,0.015205724508050092,0.037567084078711996,0,1,2,1
0.0,0.0,0.03333333333333333,0.022727272727272728,0.1,0.11363636363636363,0.0,0.0,0.0,0.022727272727272728,5,6,0.06666666666666667,0.06818181818181818,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.02857142857142857,0.11538461538461539,0.08571428571428572,1,1,3,3,1,2,2,0,0.009890109890109893,0.029670329670329676,0,0,2,1
0.0,0.0,0.058823529411764705,0.04,0.0,0.08,0.0,0.0,0.0,0.04,7,7,0.11764705882352941,0.16,1,1,5,7,5,7,2,2,0.4,0.2857142857142857,2,4,0.07142857142857142,0.058823529411764705,0.14285714285714285,0.23529411764705882,1,1,2,4,0,2,2,0,0.01260504201680672,0.09243697478991597,0,2,2,0
0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,5,5,0.10526315789473684,0.10526315789473684,2,2,5,5,4,4,1,1,0.2,0.2,3,3,0.0,0.0,0.16666666666666666,0.16666666666666666,0,0,2,2,0,0,0,0,0.0,0.0,0,0,2,0
0.0,0.0,0.03125,0.018867924528301886,0.09375,0.09433962264150944,0.0,0.0,0.0,0.018867924528301886,5,7,0.0625,0.07547169811320754,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.03571428571428571,0.023809523809523808,0.10714285714285714,0.09523809523809523,1,1,3,4,2,2,2,0,0.011904761904761904,0.011904761904761904,0,1,2,1
0.024390243902439025,0.01694915254237288,0.024390243902439025,0.01694915254237288,0.07317073170731707,0.0847457627118644,0.0,0.0,0.024390243902439025,0.03389830508474576,6,7,0.0975609756097561,0.06779661016949153,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.05714285714285714,0.0425531914893617,0.14285714285714285,0.0851063829787234,2,2,5,4,1,2,2,0,0.01458966565349544,0.05775075987841945,0,1,2,1
0.02631578947368421,0.017857142857142856,0.02631578947368421,0.017857142857142856,0.07894736842105263,0.08928571428571429,0.0,0.0,0.02631578947368421,0.03571428571428571,7,8,0.13157894736842105,0.08928571428571429,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.06060606060606061,0.044444444444444446,0.12121212121212122,0.1111111111111111,2,2,4,5,1,2,2,0,0.01616161616161616,0.01010101010101011,0,1,2,1
0.024390243902439025,0.015873015873015872,0.024390243902439025,0.015873015873015872,0.07317073170731707,0.07936507936507936,0.0,0.0,0.024390243902439025,0.031746031746031744,6,7,0.0975609756097561,0.06349206349206349,3,3,10,12,11,13,3,3,0.3,0.25,6,8,0.058823529411764705,0.04081632653061224,0.08823529411764706,0.08163265306122448,2,2,3,4,1,2,2,0,0.018007202881152463,0.006602641056422581,0,1,2,1
0.0,0.0,0.03225806451612903,0.019230769230769232,0.0967741935483871,0.09615384615384616,0.0,0.0,0.0,0.019230769230769232,5,7,0.06451612903225806,0.07692307692307693,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.038461538461538464,0.025,0.11538461538461539,0.1,1,1,3,4,2,2,2,0,0.013461538461538462,0.015384615384615385,0,1,2,1
0.03571428571428571,0.027777777777777776,0.03571428571428571,0.027777777777777776,0.03571428571428571,0.08333333333333333,0.0,0.0,0.03571428571428571,0.05555555555555555,7,7,0.17857142857142858,0.1388888888888889,2,2,8,10,9,11,3,3,0.375,0.3,4,6,0.09090909090909091,0.08,0.18181818181818182,0.2,2,2,4,5,0,2,2,0,0.01090909090909091,0.018181818181818188,0,1,2,1
0.047619047619047616,0.043478260869565216,0.0,0.0,0.047619047619047616,0.043478260869565216,0.0,0.0,0.047619047619047616,0.043478260869565216,6,6,0.14285714285714285,0.13043478260869565,1,1,6,6,6,6,2,2,0.3333333333333333,0.3333333333333333,5,5,0.1111111111111111,0.10526315789473684,0.1111111111111111,0.15789473684210525,2,2,2,3,0,0,0,0,0.005847953216374269,0.04678362573099415,0,1,2,1
0.0,0.0,0.034482758620689655,0.023255813953488372,0.10344827586206896,0.11627906976744186,0.0,0.0,0.0,0.023255813953488372,5,6,0.06896551724137931,0.06976744186046512,3,3,8,10,8,10,2,2,0.25,0.2,5,7,0.041666666666666664,0.030303030303030304,0.125,0.09090909090909091,1,1,3,3,1,2,2,0,0.01136363636363636,0.03409090909090909,0,0,2,1
0.0,0.0,0.0,0.0,0.125,0.10526315789473684,0.0,0.0,0.0,0.0,5,6,0.08333333333333333,0.10526315789473684,3,2,6,5,5,4,1,1,0.16666666666666666,0.2,4,3,0.0,0.0,0.13333333333333333,0.16666666666666666,0,0,2,2,1,1,1,1,0.0,0.033333333333333326,0,0,2,0
0.0,0.0,0.0,0.0,0.03333333333333333,0.05555555555555555,0.0,0.0,0.03333333333333333,0.0,9,6,0.1,0.05555555555555555,2,1,4,4,3,3,1,1,0.25,0.25,2,2,0.041666666666666664,0.0,0.16666666666666666,0.0625,1,0,4,1,3,0,0,1,0.041666666666666664,0.10416666666666666,1,3,2,0
0.0,0.0,0.025,0.0,0.075,0.05555555555555555,0.0,0.0,0.0,0.0,6,6,0.05,0.05555555555555555,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.030303030303030304,0.0,0.09090909090909091,0.0625,1,0,3,1,0,4,3,2,0.030303030303030304,0.02840909090909091,1,2,0,1
0.02857142857142857,0.0,0.02857142857142857,0.0,0.08571428571428572,0.05263157894736842,0.0,0.0,0.02857142857142857,0.05263157894736842,6,6,0.11428571428571428,0.10526315789473684,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.06451612903225806,0.0,0.0967741935483871,0.11764705882352941,2,0,3,2,0,6,4,2,0.06451612903225806,0.020872865275142316,2,1,0,1
0.025,0.0,0.025,0.0,0.075,0.05555555555555555,0.0,0.0,0.025,0.0,6,6,0.1,0.05555555555555555,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.0625,0.0,0.09375,0.0625,2,0,3,1,0,6,4,2,0.0625,0.03125,2,2,0,1
0.03225806451612903,0.0,0.03225806451612903,0.0,0.0967741935483871,0.041666666666666664,0.0,0.0,0.03225806451612903,0.041666666666666664,6,9,0.12903225806451613,0.08333333333333333,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.08695652173913043,0.1111111111111111,0.13043478260869565,0.1111111111111111,2,2,3,2,3,6,4,1,0.024154589371980673,0.019323671497584544,0,1,0,1
0.022727272727272728,0.0,0.022727272727272728,0.0,0.045454545454545456,0.029411764705882353,0.0,0.0,0.022727272727272728,0.029411764705882353,8,10,0.11363636363636363,0.08823529411764706,3,2,10,4,11,3,3,1,0.3,0.25,6,2,0.05128205128205128,0.03125,0.10256410256410256,0.09375,2,1,4,3,2,6,4,1,0.02003205128205128,0.00881410256410256,1,1,0,1
0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,6,7,0.09090909090909091,0.0,3,1,8,3,8,2,2,1,0.25,0.3333333333333333,5,2,0.04,0.09090909090909091,0.16,0.0,1,1,4,0,1,5,3,2,0.05090909090909091,0.16,0,4,0,1
0.0,0.0,0.029411764705882353,0.0,0.08823529411764706,0.03333333333333333,0.0,0.0,0.0,0.0,6,9,0.08823529411764706,0.06666666666666667,3,2,8,4,8,3,2,1,0.25,0.25,5,2,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.07692307692307693,1,1,4,2,3,4,3,1,0.0,0.07692307692307693,0,2,0,1
0.0,0.014925373134328358,0.0,0.014925373134328358,0.07692307692307693,0.1044776119402985,0.0,0.0,0.038461538461538464,0.029850746268656716,6,7,0.07692307692307693,0.07462686567164178,2,4,5,14,4,15,1,3,0.2,0.21428571428571427,3,11,0.0,0.06382978723404255,0.16666666666666666,0.1276595744680851,0,3,3,6,1,9,8,2,0.06382978723404255,0.03900709219858156,3,3,0,1
0.0,0.0,0.02702702702702703,0.0,0.08108108108108109,0.06666666666666667,0.0,0.0,0.0,0.0,7,6,0.08108108108108109,0.06666666666666667,3,2,8,5,8,4,2,1,0.25,0.2,5,3,0.034482758620689655,0.0,0.13793103448275862,0.08333333333333333,1,0,4,2,1,3,2,1,0.034482758620689655,0.05459770114942529,1,2,0,1
0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.1,0.0,0.0,0.03571428571428571,0.0,6,6,0.10714285714285714,0.05,2,2,7,5,7,4,2,1,0.2857142857142857,0.2,6,3,0.09523809523809523,0.0,0.09523809523809523,0.06666666666666667,2,0,2,1,0,2,3,0,0.09523809523809523,0.028571428571428567,2,1,0,1
0.0,0.0,0.03225806451612903,0.0,0.0967741935483871,0.05263157894736842,0.0,0.0,0.0,0.0,5,6,0.06451612903225806,0.05263157894736842,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.038461538461538464,0.0,0.11538461538461539,0.05555555555555555,1,0,3,1,1,4,3,2,0.038461538461538464,0.05982905982905984,1,2,0,1
0.0,0.0,0.03333333333333333,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.0,5,8,0.06666666666666667,0.06666666666666667,3,4,8,4,8,3,2,1,0.25,0.25,5,3,0.041666666666666664,0.10344827586206896,0.125,0.06896551724137931,1,3,3,2,3,4,2,1,0.0617816091954023,0.05603448275862069,2,1,0,1
0.02631578947368421,0.0,0.02631578947368421,0.0,0.07894736842105263,0.05555555555555555,0.0,0.0,0.02631578947368421,0.0,7,6,0.13157894736842105,0.05555555555555555,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.06451612903225806,0.0,0.16129032258064516,0.0625,2,0,5,1,1,6,4,2,0.06451612903225806,0.09879032258064516,2,4,0,1
0.024390243902439025,0.0,0.024390243902439025,0.0,0.07317073170731707,0.05263157894736842,0.0,0.0,0.024390243902439025,0.0,6,6,0.0975609756097561,0.05263157894736842,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.058823529411764705,0.0,0.08823529411764706,0.05555555555555555,2,0,3,1,0,6,4,2,0.058823529411764705,0.03267973856209151,2,2,0,1
0.025,0.0,0.025,0.0,0.075,0.05555555555555555,0.0,0.0,0.025,0.0,6,6,0.1,0.05555555555555555,3,1,10,4,11,3,3,1,0.3,0.25,6,2,0.0625,0.0,0.09375,0.0625,2,0,3,1,0,6,4,2,0.0625,0.03125,2,2,0,1
0.0,0.0,0.04,0.0,0.12,0.07142857142857142,0.0,0.0,0.0,0.0,5,6,0.08,0.07142857142857142,3,1,8,4,8,3,2,1,0.25,0.25,5,2,0.05555555555555555,0.0,0.16666666666666666,0.1,1,0,3,1,1,4,3,2,0.05555555555555555,0.06666666666666665,1,2,0,1
